name,test C6H6(GT) R2,test C6H6(GT) mae,test C6H6(GT) max relative mae,test C6H6(GT) mean relative mae,test CO(GT) R2,test CO(GT) mae,test CO(GT) max relative mae,test CO(GT) mean relative mae,test NO2(GT) R2,test NO2(GT) mae,test NO2(GT) max relative mae,test NO2(GT) mean relative mae,test NOx(GT) R2,test NOx(GT) mae,test NOx(GT) max relative mae,test NOx(GT) mean relative mae,train C6H6(GT) R2,train C6H6(GT) mae,train C6H6(GT) max relative mae,train C6H6(GT) mean relative mae,train CO(GT) R2,train CO(GT) mae,train CO(GT) max relative mae,train CO(GT) mean relative mae,train NO2(GT) R2,train NO2(GT) mae,train NO2(GT) max relative mae,train NO2(GT) mean relative mae,train NOx(GT) R2,train NOx(GT) mae,train NOx(GT) max relative mae,train NOx(GT) mean relative mae
results/relu_256_areg_GN0.05_lr0.001,0.9990105935378852,0.1679242863030298,1.4666376936745542,0.03303242221026356,0.9043184731110792,0.2809350933927901,14.680716037750242,0.22208167688289626,0.8362560566199839,13.391149151491193,22.33090362548829,0.14206209852922802,0.9308574621487374,35.618566753609045,12.133549690246582,0.18063374556950465,0.9994134425226178,0.12868760316453395,1.2936838504438084,0.02239033960473474,0.9335929076698001,0.22256528153530905,18.86775398254394,0.17927422259595027,0.9764500567294546,3.1770421458645184,4.939594268798828,0.029357799636873117,0.9952855980321956,4.628850436436388,0.7594103131975446,0.02107145980517533
results/relu_32_kreg_GN0.05_lr0.0005,0.9982104924087672,0.1571397431383673,1.2979650347578586,0.02775375934652172,0.8968704670650987,0.28569795177123664,15.646413803100586,0.23135775527079866,0.8493328955302504,13.095015272862973,17.011453247070314,0.14035266954309675,0.9431451279079396,32.62496665939939,10.854043960571287,0.17105460529755134,0.9981657069414468,0.1537473185210417,1.487045423112798,0.0263909174854028,0.9151510671273346,0.26163462309642993,20.538958549499508,0.2079912350753842,0.8686405422023566,11.717565016277339,23.782962799072266,0.11865350859186212,0.9530629344245468,26.5177095627186,5.426767826080322,0.12757990321672116
results/relu_64_kreg_GN0.05_lr0.0005,0.9993778070565622,0.11160654803785937,2.7768720863032264,0.022059108035464358,0.8953311758307271,0.28413432417039514,16.206082344055172,0.2325869242047567,0.8516257435192288,12.92762313866581,16.39313659667969,0.13948686321624806,0.943241163828224,32.62757889907405,9.972915649414062,0.1660343848560016,0.9993318456112316,0.10608992621110996,3.156591496627272,0.02014277254085976,0.9156037736955092,0.25869440715123515,21.08823442459106,0.20699390115829247,0.8818326863904522,10.882299281364118,31.053508758544922,0.11291208586974362,0.9538530858079856,25.38719953801613,12.04375171661377,0.1202229951725928
results/relu_128_kreg_GN0.05_lr0.0005,0.9996268925070959,0.07916437079448795,0.7177031803116178,0.012795448490028906,0.898887652894566,0.2796630843579627,15.883437633514404,0.22416748478578424,0.8573234967951922,12.776128376096814,16.508006286621093,0.1356654659379177,0.9455765071818444,31.619203492419626,8.875218391418457,0.16302333499280305,0.9995230351485512,0.07527949246181116,0.8979478720726085,0.011184315105778551,0.9189969186498697,0.2527770883509925,20.386437416076657,0.20146806468801207,0.8960456875209308,9.934734442715982,22.107925415039066,0.09777706683795752,0.9643287171541282,20.662906623701343,3.759082191868832,0.095164221075931
results/relu_256_kreg_GN0.05_lr0.0005,0.9996186300958247,0.07819861627587084,0.624357681222829,0.011902858425132343,0.9000387301930862,0.27561230686525856,16.194334268569946,0.2254954038529137,0.8583777479171986,12.425712377591255,17.365567016601563,0.1329551091189958,0.9471217203206528,31.727477386463622,8.664599418640138,0.16551697037436708,0.9996175205311104,0.0715674388615481,1.0355884281741614,0.010760950687602513,0.9202066176269872,0.24636075247789224,21.56300687789917,0.1995330012673208,0.9175630948277068,8.319661589697487,16.682147979736328,0.08074043484740218,0.9673069308621812,18.96498927487028,2.594074487686157,0.08202085956780726
results/relu_32_areg_GN0.05_lr0.0005,0.998749424472004,0.18351603618947407,0.9053230814301888,0.031732758278067666,0.8986652164351037,0.2849537538984219,16.616901397705075,0.2299465862642701,0.8577495811056145,12.830472765046705,18.585975646972656,0.14092178927743582,0.9437534274880908,32.34964078720865,8.454862594604492,0.1633101554321752,0.9988300371104364,0.16994274427153774,1.2797185249257907,0.02793154437510305,0.9178623584415432,0.2597523190409325,19.700240135192868,0.20600197562266992,0.8834811925958991,10.984788363870155,32.56234741210937,0.11607022639156114,0.9537912800809666,25.89642632386232,4.740805776495684,0.12172218491145667
results/relu_64_areg_GN0.05_lr0.0005,0.9986150600176996,0.14941278322173931,1.6601290143219785,0.023468201049334204,0.9002835884527887,0.28270043001344325,17.384189605712887,0.2280456787978148,0.8553539436357251,12.648853462794285,17.03956756591797,0.13578952694604024,0.94443262064021,31.987081208368703,8.162412643432617,0.16315347752607862,0.9983829340802156,0.15135653697082982,2.7340482281755367,0.022438122446398347,0.9176327244774058,0.2593992160960645,20.303448677062985,0.20630888306954065,0.8907898693950427,10.450657313799553,23.745458602905273,0.10673717126973503,0.956790907890632,24.277093606134557,5.165563583374023,0.1126489462781642
results/relu_128_areg_GN0.05_lr0.0005,0.9988229498279364,0.1758523099609192,2.511141747704896,0.03568916389350302,0.8913865726121986,0.2901959632774185,14.460534095764158,0.2301267591355509,0.8412641588561024,13.508727629941294,22.8459228515625,0.14415883288657955,0.9374689270457796,34.78383986527566,10.695561408996582,0.1783622981793758,0.9990823557342879,0.15806343023310734,4.245833924202284,0.029428135959104183,0.9191540551188896,0.2477098931257447,19.130288600921627,0.20022329164381053,0.946571542730843,6.3429721389988805,13.246691703796387,0.06302744380056494,0.9857986404434622,11.153652821494116,2.702275037765503,0.05536593239280559
results/relu_256_areg_GN0.05_lr0.0005,0.9988551536348448,0.1709969853967269,1.0856969883355536,0.03163516249670712,0.8979031977946501,0.2847230900753249,14.620009899139404,0.2228913295148082,0.8499934715810492,12.78515232565079,21.809205627441408,0.13682818579030992,0.9331889228962518,35.09237902435728,11.914941787719727,0.17480599678689018,0.9994576880213188,0.12556707713447193,1.0297337937998594,0.02111727927009771,0.927671855400287,0.23027471329950905,19.74825048446655,0.1844068633432929,0.9736109000535841,3.6666899558986437,4.37677001953125,0.03345352284703867,0.995210506801588,5.239495778113247,1.121922543174342,0.024963584546705983
results/relu_32_kreg_GN0.05_lr0.0001,0.9979277070881036,0.1959128927659281,1.252041080090603,0.033761797641218734,0.8990120640549704,0.2866018628464601,16.059549093246456,0.23345830866069464,0.8504309320938019,13.03611251274325,15.627195739746096,0.13884429292535772,0.9433323637616244,32.63850111794254,9.973614692687988,0.16518597014976386,0.99776581959605,0.19592979408804648,2.076587364334967,0.032961606831532785,0.9159177242141766,0.2649669474374983,20.87543392181396,0.2102069292029593,0.8676960821580202,11.837954107279053,31.34954071044922,0.1223989731170469,0.9490075452052312,28.23573659282007,4.423211750231292,0.13431976056348746
results/relu_64_kreg_GN0.05_lr0.0001,0.9993322862337496,0.10966462100751588,1.0126158203365134,0.01893859753766653,0.8969316326276968,0.28379984529786423,15.906675100326536,0.23054487659317915,0.8563951811561044,12.813456326016315,19.708421325683595,0.13990148137494113,0.9469754512234928,31.66217454735385,9.792681694030762,0.163744527056043,0.999322155458888,0.10613610409396564,1.258408493592374,0.01737476331962002,0.91550240005472,0.2605202128178988,20.153497695922848,0.2074753365556062,0.8860712879464363,10.70656508971458,29.60447120666504,0.10988484907675727,0.9538784247803136,25.361290413992748,5.669260125411184,0.11867927758803044
results/relu_128_kreg_GN0.05_lr0.0001,0.9991384358829768,0.10431091642316108,1.1432743651063355,0.015401521176370125,0.9022253951683336,0.2803145953685232,16.547516822814938,0.22940501674040656,0.8595070698194155,12.597135192387615,15.004917907714846,0.1337642336424699,0.9474956072286039,31.2358652713261,10.60271453857422,0.16541263345839752,0.9990078755142195,0.10603911451430392,0.7510791375386587,0.014953814400370682,0.9189529337230541,0.2544437275891959,20.38532161712646,0.2045743992157376,0.8942626404587279,10.093836579022462,30.20531272888184,0.1024147665550383,0.9602759952118328,22.390226011229128,4.36552629972759,0.09950613933959344
results/relu_256_kreg_GN0.05_lr0.0001,0.9995904303616326,0.08613389579739407,0.20121778481386948,0.01180084898272519,0.8978376581288908,0.2801956637699445,16.396075725555416,0.2267397663573257,0.8657958301340591,12.352249209147143,18.447230529785163,0.13257933206292002,0.9480025769248908,31.13209388094685,9.768471717834473,0.16188878124880632,0.999565676335983,0.08181367474325096,0.2990664642844959,0.01099961592722026,0.9181079346103262,0.2528206130103988,20.961851119995114,0.2009504493533118,0.9043902024554804,9.435044126443877,24.92635536193848,0.09318416857266736,0.9628299002170368,20.876748537987822,2.734032881887336,0.0898189592629217
results/relu_32_areg_GN0.05_lr0.0001,0.9982799200734284,0.17571958054463427,1.201011890073105,0.03044839382945226,0.8975781404036779,0.2879042346089492,15.963837146759033,0.2343395836019705,0.8560477561951989,12.694080045940895,17.49243621826172,0.13647123782094506,0.9459962824875888,31.606226429547824,11.211145401000977,0.16396811806372888,0.9981914179843004,0.17272968293239002,1.9326297469437281,0.028521225538049682,0.9154797496821726,0.2629226382620888,20.74343109130859,0.2076191049704099,0.8836693601345262,10.899935330555437,24.90475845336914,0.11239385644110833,0.953270126934596,26.120566020241586,8.851761817932129,0.12569198308149884
results/relu_64_areg_GN0.05_lr0.0001,0.9989046015334564,0.12376229613778104,2.4741629916404384,0.02029024895319432,0.8951460492321066,0.2853341145121702,15.981036663055418,0.2293756255526889,0.8490738658704183,12.940525584832098,17.782162475585938,0.1384533428355751,0.9445814921810418,31.62648806523888,10.69089126586914,0.16228141774946192,0.998641454336548,0.12720024691452306,1.3452993299382792,0.017952280707541575,0.9140331194634724,0.26244020193459416,19.934226512908925,0.20525261808820106,0.8726645651275202,11.368721136137898,29.027780532836914,0.11577938813261275,0.9537115270198024,25.826651095126877,12.134880065917967,0.12321828073670045
results/relu_128_areg_GN0.05_lr0.0001,0.99806489762677,0.2320212302024597,1.280793295033933,0.03977213184595445,0.8960778375984859,0.28861157966243833,14.707662105560301,0.2300864692273975,0.8450487509851593,12.93658937764637,20.02720642089844,0.13566893003881925,0.9364367787758436,34.4237640676622,10.054604530334473,0.17078312891974548,0.9986066414051852,0.20460593255906254,1.2960889803687072,0.03364592442271922,0.9186247561764644,0.2536517685819869,20.106452941894528,0.20036765790086247,0.928563585237641,7.669091372648941,13.95146369934082,0.07418212269710553,0.9762495062278034,15.836447750133171,3.8633327484130864,0.07441230641118825
