name,test C6H6(GT) R2,test C6H6(GT) mae,test C6H6(GT) max relative mae,test C6H6(GT) mean relative mae,test CO(GT) R2,test CO(GT) mae,test CO(GT) max relative mae,test CO(GT) mean relative mae,test NO2(GT) R2,test NO2(GT) mae,test NO2(GT) max relative mae,test NO2(GT) mean relative mae,test NOx(GT) R2,test NOx(GT) mae,test NOx(GT) max relative mae,test NOx(GT) mean relative mae,train C6H6(GT) R2,train C6H6(GT) mae,train C6H6(GT) max relative mae,train C6H6(GT) mean relative mae,train CO(GT) R2,train CO(GT) mae,train CO(GT) max relative mae,train CO(GT) mean relative mae,train NO2(GT) R2,train NO2(GT) mae,train NO2(GT) max relative mae,train NO2(GT) mean relative mae,train NOx(GT) R2,train NOx(GT) mae,train NOx(GT) max relative mae,train NOx(GT) mean relative mae,test C6H6(GT) percentage,test C6H6(GT) ape 90,test C6H6(GT) ape 99,test C6H6(GT) ape 99.9,test CO(GT) percentage,test CO(GT) ape 90,test CO(GT) ape 99,test CO(GT) ape 99.9,test NO2(GT) percentage,test NO2(GT) ape 90,test NO2(GT) ape 99,test NO2(GT) ape 99.9,test NOx(GT) percentage,test NOx(GT) ape 90,test NOx(GT) ape 99,test NOx(GT) ape 99.9,test percentage mean,test ape 90 mean,test ape 99 mean,test ape 99.9 mean
results/relu_32_areg_GN0.5_lr0.001,0.9983964011529535,0.20422460811127213,0.4943723605295147,0.02866729338060849,0.9038567874304901,0.2870185110712647,17.113569021224972,0.2324876390045645,0.8644683947625675,13.02896734888715,21.473133850097657,0.14409811361494002,0.9512701800981068,32.371742251511094,10.294589042663574,0.1696326671883907,0.9976906224321612,0.20650349839081414,0.6833777119637149,0.027976788824731102,0.9177667834160363,0.2629036668115999,20.426169872283925,0.207219049607498,0.8855043707557088,10.728278617870666,31.288684844970703,0.11102180109201776,0.9582301176845848,24.59881009658014,5.282408463327508,0.1178620344041412,2.745048983623716,6.570596931347509,18.12706111647587,29.11862317834062,22.359838353854688,31.288608470383807,343.0445060133934,977.9592514038118,11.765311692363852,23.23703619732422,59.99673103141903,201.5151981874045,13.72364694726546,28.670885616178815,84.7368920424961,300.4246715359379,12.648461494276917,22.44178180380859,126.4762975509461,377.2544360763737
results/relu_64_areg_GN0.5_lr0.001,0.9988503691169119,0.1746641334714972,4.545435019945893,0.03010551494731923,0.9028478510565796,0.28533896223547595,15.367474794387816,0.2286895021809836,0.8804533491218695,12.779243407704998,18.35565795898437,0.1385622248125001,0.956032952972402,31.381669164814173,9.241589546203613,0.16195450562058264,0.9978638303670672,0.17888432154457004,1.9550616525749769,0.028521731421614762,0.9173257965110314,0.25980755535601197,19.805160999298085,0.20448661364171614,0.9026237701245688,9.520008822025318,22.62886619567871,0.0954639955504129,0.9636377381914921,21.522336831172343,3.535891482704564,0.09752600693459944,2.688341572362927,5.27380036507304,26.043075038027418,73.70779608700566,22.302039690436043,31.179089776494287,343.4267729520798,1060.1177275181005,10.691275788113266,22.441137991289636,59.08385934551374,183.02473024889613,12.045888254598212,26.106759132531536,69.8337760006517,213.0462463085531,11.931886326377615,21.250196816347124,124.59687083406817,382.4741250406388
results/relu_128_areg_GN0.5_lr0.001,0.9986988800820288,0.20228717704495489,1.2332292228548092,0.035307437245534944,0.9043929356414729,0.2880628341702504,14.208617448806761,0.22867017120546704,0.9184822395396403,12.742847299232428,20.084002685546874,0.1344540609298693,0.9707806686751427,34.43494968972868,12.89329433441162,0.16940773522049402,0.9983901522929772,0.1890350972478672,2.539087320123884,0.031149920696627607,0.921869475202702,0.247321568261993,18.734781980514523,0.19711597000110065,0.9522196076102544,6.386664931358942,10.202434539794922,0.06381489830193138,0.9873225725893472,11.411212190633547,3.53774642944336,0.058020563023682525,3.064848704042242,6.682228414342086,21.52124972330811,46.94023222436832,21.902738937772792,30.955815315246582,324.2967814207077,1007.5802385807041,8.535114192593554,19.20053315541101,45.49707567369616,167.3130121431155,9.174185559026109,22.042261759440102,62.37508703619886,124.24120528609778,10.669221848358685,19.720209661109944,113.42254846347771,336.5186720585714
results/relu_256_areg_GN0.5_lr0.001,0.9993309209134925,0.15725696750052795,0.9314490726621176,0.028565995350783205,0.912683249420973,0.2785950916865326,13.782557487487793,0.2182529316789812,0.9482254268408866,12.579994876511787,20.652243041992183,0.1340875345807068,0.9802850731395629,32.9141579301553,10.076545715332033,0.16479226158699906,0.9993982092978759,0.12836049271832048,0.978753385238004,0.021269227890224254,0.9291092221977368,0.22542708653415264,18.21934723854065,0.1812329089226731,0.9855414908365102,3.0024237397572007,5.2382062276204415,0.029715634786590592,0.9980035195295976,4.374095942984888,0.8489249944686891,0.024772651001496983,2.256858213735645,4.842280170788273,17.41903526795214,49.322545553357024,20.210964423979835,29.964628481713707,315.69091131289804,899.3253350258001,6.092393944933582,15.739976480489375,46.611065683420996,140.20078619043852,6.7984390839526805,18.373203098796303,56.054507448939304,151.78175473293223,8.839663916650435,17.230022057946915,108.94387992830262,310.157605375632
results/relu_32_kreg_GN0.5_lr0.0005,0.998279777918332,0.2200300896277087,2.544909320625228,0.033687110013873166,0.8992864999914225,0.28864126079253033,15.145803928375242,0.2304947138667339,0.8675396552576877,12.677090762408948,14.153840637207036,0.13300589808384808,0.9518509621533566,31.853764679428483,7.730252265930176,0.16007877106667426,0.9978905986175683,0.2112562255250584,1.7138967434643089,0.03130498136266319,0.9148041742955092,0.2645238550173593,21.4293041229248,0.2081509849666769,0.8843031264880268,10.814146459696467,25.52229309082031,0.10889599929117967,0.9581076428304484,24.40460749336013,4.694300199809828,0.11657899020534285,2.9782676249718447,6.162763747725659,18.540307431355632,54.666658369805475,22.54317088437845,31.542767087618515,342.9921358823776,1061.8516892194823,11.415896424911056,23.389632113146323,51.94044270234949,171.74199605917556,13.11210400877689,28.466263605508008,62.16697887206885,237.56615287885356,12.512359735759564,22.390356638499625,118.90996622203791,381.4566241318292
results/relu_64_kreg_GN0.5_lr0.0005,0.998608889785271,0.1891853335439816,3.923135658467692,0.03483159915711458,0.9007993946631468,0.2868086389063415,16.498745918273922,0.2249873259281893,0.8753072667616093,12.443874047069215,16.366911315917967,0.1344200463930718,0.9559146571513348,32.29047510178686,9.775924682617188,0.16520338981401747,0.997767838475852,0.19401283642478506,3.190773836769864,0.03227373222041157,0.9177046249647928,0.2589079177630517,20.956615447998047,0.20329811224878613,0.9026231591576996,9.659256903984852,27.88178634643555,0.0980994466036795,0.9630974087540014,22.141364117923125,4.115092628880552,0.10243540971344056,2.9554609846259368,5.941530603855104,25.816863332406093,81.7592927799742,22.08007958156525,31.96891353410833,331.4356123407682,984.9606961011889,10.868092843462444,22.31813599912784,56.07035598334144,231.59343296832935,12.500752176171162,26.816891341511777,69.29730782142052,188.55728641972118,12.101096396456194,21.761367869650762,120.65503486948407,371.7176770673034
results/relu_128_kreg_GN0.5_lr0.0005,0.9993452073452816,0.1345720136335989,0.9863055689544358,0.019054055064733115,0.9050644843073544,0.28024231333659355,15.688936948776245,0.227411217752934,0.8821800998397167,12.527333673375532,17.626589965820312,0.13444529576310155,0.9567639995793055,31.864704305874977,8.782656669616701,0.16120363328046713,0.9987186282701372,0.13161959052716865,1.484018504844384,0.01843796560545809,0.9189535606578464,0.2526356526022833,20.25017166137695,0.2017979523006508,0.9044908294820264,9.589552643525842,23.598695755004893,0.09678384790603088,0.966298812422653,21.06084279099233,3.8213428698087992,0.09748683242213704,1.7693431910068083,3.465339871283833,13.616244591023367,41.34243726013823,21.929609074470292,29.7039550155309,315.0456264615059,1059.4832062721373,10.655610139342464,22.304345678829712,57.233824270389256,203.68074503813025,12.043785236227784,26.718930060584434,65.98763181150245,238.31148380821026,11.59958691026183,20.548142656557218,112.97083178360525,385.704468094654
results/relu_256_kreg_GN0.5_lr0.0005,0.9996575042476701,0.10848751741377696,0.6190405467074196,0.015585065620373397,0.904488507318545,0.2790739278666285,15.392797231674194,0.2223697333681846,0.9035634278066801,12.434090342363715,14.960575866699221,0.13111068583514793,0.9657415029645062,31.684354268503032,8.3780517578125,0.1633957048383343,0.9993514553721748,0.1011228099193466,0.5604356939280271,0.01396293544917934,0.9231210273347636,0.2435940555936763,21.28384733200073,0.19459854631265705,0.937401632215968,7.1418073013615055,16.910648345947266,0.07058503252969389,0.9769292032490021,15.190948622037276,2.6943897448087992,0.06784705506539003,1.3927866192977825,3.135242260689587,8.660128231860256,15.157057888473338,21.48690704514902,29.099517634936735,326.75764858722687,1042.4533247947763,9.027975086364068,19.187119403572083,51.92274860307282,229.3966239982679,9.892737496323955,23.66860388616734,63.568916226562585,133.82086375485466,10.450101561783708,18.772620796341435,112.72736041218063,355.20696760909306
results/relu_32_areg_GN0.5_lr0.0005,0.9978168753348956,0.2495442301356834,3.778345362359133,0.04202638303146678,0.8991014656343171,0.28847051464589923,14.654526948928833,0.233796611678854,0.875564235851379,12.755978652690384,18.73780517578125,0.13804625494131734,0.9530394066520987,31.947011296221447,9.298545837402344,0.16246961153960596,0.9969895123731161,0.255911138468128,2.9919389340160336,0.04065708267657523,0.9151230868611232,0.2638201620609194,21.07137584686279,0.2079322002641942,0.895851720586405,10.29614594256549,27.984777450561523,0.10660424760266264,0.9613324515302204,23.493222438783594,5.558823585510254,0.11332045512542145,3.8455203984484285,7.998897329995187,32.15295241237669,92.72561489472423,22.72883551813327,32.679336089076415,330.82936853170395,1023.3722925186319,11.281568142891295,23.159879111614167,52.867355924790616,162.59676539814848,12.957252714420976,28.000904141789505,64.0488718284659,255.0622519721381,12.703294193473496,22.95975416811882,119.97463717433429,383.4392311959106
results/relu_64_areg_GN0.5_lr0.0005,0.9988181459166736,0.1796974870216504,1.0837917304487854,0.02725285347331554,0.9017880544372117,0.2852132489660641,15.3113534450531,0.2276195174050499,0.8714565019966194,12.669292576131024,15.58521728515625,0.13408370936113154,0.9499249555683381,31.789383427145616,10.113237380981444,0.16834533919568298,0.9981327982928436,0.17512231385286572,1.1196176966772438,0.024940647021206002,0.915191156308118,0.2620016607532976,19.466310977935787,0.2055573846464437,0.8886951206344313,10.650033067645925,22.748748779296875,0.10631719740498746,0.9571227985525128,24.779720891174737,3.0595116866262337,0.1150287609248723,2.404251950885393,4.862907837419616,18.81394929660264,35.01300800113223,22.25531766346165,30.647292236487075,339.73640352487564,1057.5483143329657,11.3197624605244,22.735480393435395,56.72991696526022,156.40513066645448,13.364219754343004,29.140113901187945,69.53334371181417,171.8042414005067,12.335887957303628,21.846448592132507,121.20340337463816,355.19267360026475
results/relu_128_areg_GN0.5_lr0.0005,0.9987913120903051,0.18919292651984929,1.919305564578604,0.03286207686397076,0.9033952152547444,0.2878781398585709,15.405003070831293,0.2344644659924488,0.9157121333005752,12.311860069241938,19.038674926757814,0.13236606175520896,0.9717753456020255,32.375788694519976,7.135735511779785,0.16203979212026218,0.998657042425446,0.1776846300945679,1.222622231209233,0.030989529979214725,0.9201018067684894,0.2490455378593855,19.69949150085449,0.2022376191691089,0.948544122757344,6.6529435169554505,11.872337341308596,0.06724442432775371,0.9851935939352424,12.995590469777314,2.9686145782470703,0.06536630274243238,3.089769462013642,6.903351682350554,21.38308354447061,64.97993340035417,22.42600565586462,31.46769688242958,335.81077456474304,1108.8574647903606,8.72609767737911,19.733621162247374,52.77351704272595,192.92589787837565,9.625000230119435,22.90049176925247,61.66741031895255,171.43360160864611,10.9667182563442,20.251290374069995,117.90869636772302,384.54922441943415
results/relu_256_areg_GN0.5_lr0.0005,0.99877509320276,0.20965792298043112,0.9423535924028076,0.03472961938826728,0.912643339220768,0.28069250489649034,14.819227695465086,0.2250483791393763,0.9405038730952883,12.494860086061035,18.163487243652344,0.13146382499297266,0.9792082089451835,33.22082259617228,8.154818534851074,0.1653223618194794,0.9990592924948876,0.17096547683532795,0.6898611493975257,0.026602520631872902,0.9288891566965028,0.2259037763027557,17.520215749740597,0.18440324880508369,0.9804883552948322,3.4765608287142253,4.541254997253418,0.03379778892834647,0.9955488540798036,6.416127286304805,1.3161711692810059,0.032502562548522934,2.8609655398039195,6.147423175997838,20.059973892199835,44.12166119309135,20.56822623456391,28.861224464488252,301.05963746706647,1117.0335650444379,6.387962181105479,16.43263444653197,47.560895409294346,119.53565692290493,7.416572165411,19.985385487546573,57.59110874500755,142.46779414323876,9.30843153022108,17.856666893641158,106.56790387839204,355.7896693259182
results/relu_32_kreg_GN0.5_lr0.0001,0.9979136131805605,0.23037946581147314,0.9274341399643944,0.03220491510085079,0.9001061528324619,0.2868425675956206,16.29846596717834,0.23102111903779024,0.8573269424195161,12.980753445819886,16.97857666015625,0.13985792940939107,0.9468951411082778,31.81899268671807,8.613874435424805,0.16166544711846126,0.9961985431259618,0.2262243023856287,1.0079528260729191,0.02997150877047165,0.9155775522870004,0.2658858412035506,19.3108024597168,0.2076152701585558,0.8705649421015319,11.830377344458912,32.31906890869141,0.12280311183596042,0.9522098647516536,27.53838021461735,5.1594286466899675,0.13318339880134414,2.956797970042148,6.414642178410363,19.471051092137113,34.430928774772994,22.41659063975928,31.689582268397015,336.2862606843313,983.8309407234235,12.378030252043118,24.803579152809498,54.23322041829427,223.70354652405194,14.30470841954486,30.02779692774599,70.96579012932716,260.5039382858271,13.014031820347363,23.233900131840716,120.23908058102245,375.6173385770189
results/relu_64_kreg_GN0.5_lr0.0001,0.9991639663196012,0.1494791718652174,0.8633918554076297,0.02309161763329948,0.901150092956998,0.2838757678029403,16.0160698890686,0.2288606137687883,0.868078846075458,12.786492561527133,17.906573486328124,0.13885865360352606,0.9510211892944841,32.017394393759744,8.077278137207031,0.16047042665843536,0.9989387487307776,0.15272140156642652,1.6923063474763382,0.023384881594420343,0.916399160124596,0.261763226538099,20.15979194641113,0.20615941466429846,0.8820786348817679,11.130683435045087,32.32818603515625,0.1156718709446074,0.9555223512263386,25.59222360881281,5.388884293405633,0.12123655697750065,2.2056627975549015,4.658421103505953,17.49910315947864,46.66171695086436,22.27777183405571,31.60580578777525,353.8997610410055,1088.8586074113996,11.859833501594997,24.003170177174677,57.13385358944514,229.27209637382586,13.492715787479298,28.47030408254004,63.67972314054168,248.75869538475175,12.458995980171226,22.18442528774898,123.05311023261774,403.38777903021037
results/relu_128_kreg_GN0.5_lr0.0001,0.9991197405405523,0.1520543935053605,0.3869882732502387,0.01989851004420004,0.9020502136269646,0.2814757946558544,16.745845317840573,0.22699675096229605,0.8836067916630448,12.287307416208078,14.798506164550785,0.13112446124080626,0.9567161814960214,31.78152997291151,7.919437408447266,0.16059735645878814,0.9984624149935132,0.14742586009323055,0.5768367070220685,0.019370882842404805,0.9176324057322988,0.25637235108773715,20.6349983215332,0.2034185751890913,0.9028137692130184,9.713126530888738,27.61129570007324,0.0992289185286838,0.9622589532810686,22.74936303246311,4.741568314401727,0.10550710813280167,1.9206169160083217,4.107943185875827,12.1087742372585,25.259033241485437,22.06964741747351,29.67622131109238,354.70677564541495,1092.980983853355,10.567395159701624,21.943778963567233,54.05659559296399,193.84744037282255,12.262889416489179,27.195423728627713,65.68033382363988,248.7600621451719,11.705137227418167,20.73084179729079,121.63811982481934,390.2118799032087
results/relu_256_kreg_GN0.5_lr0.0001,0.9994951696511418,0.12137669008354175,0.634634839296332,0.017366162567592217,0.9049179291188381,0.2783725200509773,16.006419897079464,0.22225261595759893,0.888258828149737,12.395621478757892,16.559835815429686,0.13335063844009185,0.9589016057671881,31.384220496428107,8.075518608093263,0.16296526006605053,0.99922305786827,0.12247866249801467,1.2765324212721538,0.016742828049692387,0.9202338470834528,0.24809244458643,19.877299308776852,0.1965223113330824,0.9119050388226518,9.077645559024301,21.88360595703125,0.09146406902789338,0.9676849831714828,19.878885265081788,4.247184351870889,0.09009273370877872,1.5978731608303671,3.3384301945269614,10.031326308160452,22.48628714508499,21.36221401878111,30.512161552906036,328.36062610149384,999.884372949605,10.415464578564793,21.84469004790352,56.379233148235684,236.938161044945,11.566259883432148,25.37157140520057,66.42889552646213,232.1318198366893,11.235452910402094,20.26671330013427,115.30002027108802,372.8601602440811
results/relu_32_areg_GN0.5_lr0.0001,0.9979819069194923,0.24595334995794485,2.079787176246123,0.03975968665950326,0.9002492324580865,0.2878704395479613,16.11979508399963,0.2306487922357197,0.8582092797028407,13.197828909644587,17.85094757080078,0.14324787205914447,0.9477435519018829,31.839291625038914,9.247751235961914,0.1611566712070587,0.9969118286848836,0.2415953833698932,1.6362309067546137,0.03646745816723936,0.9152530457324558,0.2664389672680321,19.69186210632324,0.20879719006082045,0.8706940642597881,11.73283452017899,32.852893829345696,0.12356709138281832,0.9515531119636772,27.34460830429347,6.655081272125244,0.1327194996061849,3.4635247956856303,7.016618271181329,30.294731224699653,52.75138641778099,22.440776199199444,32.371226946512856,351.62768165270484,1011.878961324695,12.391939882716402,24.816003338371047,56.72507691956558,207.1985678239307,14.232731850808932,29.87179752154146,72.13547365665742,292.0203342771041,13.132243182102604,23.51891151940167,127.69574086340688,390.9623124608777
results/relu_64_areg_GN0.5_lr0.0001,0.9986264851538309,0.2030502010515801,0.8785175995135402,0.030684060904966257,0.9009965691859636,0.2840584750708857,17.036210536956784,0.2270549737784851,0.8615613613053039,12.747587232548517,18.652093505859376,0.1363820497606069,0.9491765573109301,31.59332726488192,8.722827911376951,0.1617394535614117,0.9982617925651048,0.1988699646653475,1.249439581392192,0.02944367584314718,0.9156018252459625,0.2606991470694395,19.9224796295166,0.2056257532236632,0.8759415316941421,11.367868425582065,27.818002700805664,0.11777913101988455,0.9538842564363526,26.486130994197605,10.666878700256348,0.12815490756933953,2.862715922462095,5.795673186847861,23.177989674811688,40.536960029642586,22.288139847743402,30.735627255019015,343.6749443411827,1073.4778404235944,11.997915466559867,24.13546265147059,58.0366519027374,221.98542226445844,13.905856975591202,28.59487340037768,76.77645920585385,259.079793783358,12.763657053089148,22.315409123428786,125.4165112811464,398.7700041252634
results/relu_128_areg_GN0.5_lr0.0001,0.9979898598348862,0.2457485160311221,1.6877821072253392,0.04418538606014088,0.90335903208435,0.29112188927668314,16.425060272216793,0.2302531934117089,0.9082234195751762,12.211756889372563,16.050254821777347,0.13120542994567985,0.9660038403257899,32.11670102042987,8.188713073730469,0.16158242936398676,0.9982649536511704,0.23293713884248154,2.2175667440126072,0.040573738733897004,0.9190416572654648,0.2519054060170757,21.280535697937008,0.20196956366647792,0.9352361611282066,7.700922159286819,16.937068939208984,0.0784772258484735,0.9766604937851864,16.73635692726,5.6443748474121085,0.08249264425073216,4.085537557469243,9.234621976125306,28.713686956979227,98.42136253312317,22.151575878972416,29.75034361535853,329.7873377799988,990.0125190615872,9.424687495645733,20.37073091177167,48.82974769014254,174.08739675175462,10.668483041912818,24.05937688896455,63.90990194308769,179.862836966153,11.582570993500045,20.853768348055013,117.81016859255206,360.5960288281545
results/relu_256_areg_GN0.5_lr0.0001,0.9979057792458536,0.25109461442331177,1.077238817286735,0.03768219489327256,0.9064213302305686,0.2819525004620742,15.914463043212885,0.2274492916167756,0.9204737444326442,12.149069013884018,16.40279541015625,0.12951930165456296,0.9717166428518732,31.92195112518662,8.702982902526855,0.16205752585159236,0.998300092481984,0.2276573915307428,2.115740747786877,0.03379593611116705,0.9245376248608111,0.239253971380626,19.720348358154293,0.19261628010971585,0.9539873687767826,6.0708957743183385,8.484169960021973,0.06062350344963687,0.9868378810406724,12.114561935823708,3.3062658309936523,0.059884781803744326,3.44055084509889,7.565092657265842,21.103480758184382,36.83650745719694,21.411173540179043,31.09798630078634,321.92109425862634,998.4105229377768,8.340127953481314,18.519461067196833,49.56769435679545,251.2036933765799,9.315622957595668,21.601710942493106,60.40964444478353,138.98769775162782,10.626868824088733,19.696062741935528,113.25047845459743,356.35960538079536
results/relu_32_kareg_GN0.0_lr0.001,0.9984420693036744,0.20154872758200384,0.9019193432180392,0.030186500251855205,0.8990907544398935,0.2904908294381285,15.801733970642088,0.23308001814476065,0.8660558491975187,12.824239827346986,17.631239318847655,0.13886908181458565,0.9503221411558853,31.191302969406504,11.399949073791506,0.16071123062379605,0.9978382677489068,0.2011946279314658,2.588150116416768,0.029475373004347875,0.913446498591628,0.2672739430860194,19.68402051925659,0.20981176099555066,0.8818187087403142,11.041092740777788,27.68734931945801,0.1132244779381784,0.9544837575180128,25.49241023053844,5.5263633728027335,0.12035724942122245,2.7409039875415036,5.842869100555582,18.940853462039215,58.01069208845423,22.70887293830543,33.13796606027718,344.13650780916214,1060.2610856294746,11.695638253748719,23.11229113356121,53.30768968693164,176.71908638694433,13.323371706713422,29.23023054207121,63.548108370909546,195.5911209910356,12.617196721577276,22.830839209116295,119.98328983226062,372.6454962739772
results/relu_64_kareg_GN0.0_lr0.001,0.9990991267596497,0.15734917901679607,2.136101397096458,0.028639511127701762,0.900822517573889,0.28174415226888044,16.99746513366699,0.2308098893336889,0.874586101931941,12.514659554055259,17.21688232421875,0.13507773625636774,0.9529570260249665,31.45672269712201,9.99278736114502,0.16151260725810695,0.9989249846798944,0.15882164135477012,2.81042155815467,0.026562550621759967,0.9166936838112212,0.2575645644909416,20.24714612960815,0.2060704336483728,0.8925073937662729,10.162030837623217,24.91383552551269,0.1033111822666669,0.9589104979351196,22.957681523060398,13.130627632141113,0.10833450682117986,2.47183505622562,5.475945037935954,19.06091094174213,50.63832443377654,22.35346663384365,31.91999088634144,337.0877370238304,1103.814184665709,11.1704049227717,22.418974899664157,58.25285589939688,228.24590682984547,12.6661307498592,27.856414223053285,76.25741080233925,151.6861573855091,12.16545934067505,21.91783126174871,122.66472866682716,383.59614332871
results/relu_128_kareg_GN0.0_lr0.001,0.9994142074119937,0.12276016299012665,1.3408056292662671,0.021160630409846958,0.9031709070492477,0.28002838423145665,13.7225821018219,0.22405181507404826,0.8916404648351868,12.397431700217053,16.934332275390624,0.1328565265685117,0.9589518682359419,31.80040908406918,9.103727340698242,0.16305078645141494,0.9990175455380712,0.11250943946558399,2.5914293574377205,0.0185502011169536,0.9194929939068534,0.2511454809473934,19.925409793853763,0.1997506199342598,0.9147736646790527,8.710947664464243,18.65911102294922,0.08623713419248981,0.9663061568117426,19.121691697121843,3.1547819438733566,0.08453337673110853,1.839600659119701,3.1980499061743597,19.237375536529967,61.87818348638223,21.66913125500003,30.705328924315317,349.1733908653259,1090.789589285869,9.902356617985893,20.71288374476898,53.939095756643866,162.79435651285678,11.208052480380134,26.707026816084458,69.4420490170661,178.74590947078391,11.154785253121442,20.330822347835777,122.94797779389145,373.552009688973
results/relu_256_kareg_GN0.0_lr0.001,0.9997435070265306,0.09194131326711122,0.643548585084007,0.01525379480177211,0.9041614175136097,0.2797377124493132,16.210671901702877,0.22432700387796825,0.9036586457560681,12.356011915092447,17.526707458496094,0.13253978394362825,0.9636252374538654,32.03956566149949,10.022072792053224,0.16436691393408467,0.9996914734988444,0.07699010880819196,1.8827983078882384,0.011876706679891528,0.9189386000806408,0.2454807873154285,20.97756767272949,0.19654921585147125,0.9326382547085056,7.272744409868188,17.759870529174805,0.07173445614903577,0.9742405411096512,15.691441505875005,2.5293462652909127,0.06760368994038289,1.1571747273371875,2.379830169557811,10.256022990411248,22.777534705714466,21.612652605302056,29.872115074642117,328.68054658174515,1041.4694696664878,9.012638970694175,19.824095278160126,54.367774407736725,175.1487374472485,10.113458326588454,23.815092030225927,62.16480570851379,138.06149780514724,10.473981157480466,18.972783138146497,113.86728742210171,344.3643099061495
results/relu_32_areg_GN0.0_lr0.001,0.9985086142988527,0.19913972860720044,2.0845235457750366,0.03159782544236864,0.8993768289532014,0.2870431338387273,15.95730924606323,0.2295065854052821,0.8613495756299901,12.781993410510626,19.356033325195312,0.13965222555287934,0.9489430262334858,32.3882790396549,9.689135551452637,0.16278724963527516,0.9976542063520254,0.202604364570772,2.5066382371487554,0.030409212791742437,0.9130309214571612,0.2671141249547529,19.09053230285644,0.20624347011964864,0.8744655003642086,11.335427830610907,32.14146041870117,0.11887717620696304,0.9555174655736324,25.59634530301837,16.34132194519043,0.1268262654791302,2.8678689470815675,6.149550776789104,22.77709190424585,62.40770399466924,22.366900998580938,31.72982851664225,336.61677837371826,1002.629214525236,12.034341706108094,24.034377434908684,56.80460492571393,225.3503348610665,13.881299565165136,29.36581079510675,72.11250348890282,310.1949845827859,12.78760280423393,22.819891880861697,122.0777446731452,400.1455594909394
results/relu_32_kareg_GN0_lr0.0001,0.9991589433677605,0.21411521451798726,0.9623742732182764,0.03202463234737585,0.9002423904776972,0.2872478329328408,15.649910211563109,0.230614396054484,0.8593691096308843,12.988030680978286,16.1974853515625,0.13917946688941585,0.9437888860293012,33.03310513040851,9.64153003692627,0.16695248358775228,0.9977510572667728,0.20131930218259952,1.1556290928132738,0.028599485776485176,0.9166438044227792,0.26372864653589106,19.95368385314941,0.20723676958315684,0.8709209956778925,11.6212545775739,29.993675231933594,0.1200253240778714,0.9478397197077012,28.240867589108,10.772695541381836,0.13425091192425148,2.39708099130864,5.025310264892359,21.69473636793845,69.69219811607044,22.555800619991707,32.55088555866777,359.3475957711538,1022.4136590957721,12.13187416152846,23.816945771977974,53.3283374927662,255.5820378390402,14.4468407405359,30.359560711943566,71.60469117711801,257.13616122273976,12.882899128341167,22.93817557687042,126.49384020224412,401.2060140684056
results/relu_64_kareg_GN0_lr0.0001,0.9992610782487381,0.14482380267941386,0.8116002304135603,0.022217595696874273,0.9000590652071032,0.2853833166498778,16.728680372238156,0.2322243376926965,0.8649301888197086,12.799623831109367,15.453848266601565,0.1371361236180146,0.9476219327664185,32.24830874856481,10.416749000549316,0.16295086985313612,0.998757372775058,0.14391130668536153,1.7714255174947515,0.020829589024887043,0.9153921417678228,0.2619850145330052,20.66812896728516,0.20813409089576893,0.8785447267264442,11.141856732531409,31.31592559814453,0.11562451643144178,0.9518457360396899,26.013357998010502,9.077852249145508,0.12115437414119545,2.0351492228809596,4.556572394551306,14.982360260603208,34.63231696710712,22.378718713186196,31.317120790481564,331.56014382839203,1020.0950235128497,11.561704642226196,24.186316705131137,55.29598123887006,239.7176881270098,13.691788681342045,29.862398348419994,64.79471796437313,203.76269721986313,12.416840314908848,22.480602059646003,116.65830082305962,374.55193145670745
results/relu_128_kareg_GN0_lr0.0001,0.9995317882613325,0.10711360093201017,0.6816192080587197,0.017189937928306566,0.9024140808368536,0.2790252291978808,16.172387838363644,0.22720559018107336,0.8742517061540711,12.574443003287751,19.940234375,0.13737982095274395,0.9514301057248754,31.08337190713209,11.39207649230957,0.15921510724670054,0.9992039101766736,0.10577939487422157,1.7605046471722137,0.016364554948416963,0.9166028906273779,0.2557707760377203,19.97379207611084,0.204066740992644,0.8899352743018079,10.27547371794825,30.78469467163086,0.10613160978046177,0.9562959632362024,24.02786426336101,5.4191741943359375,0.10972582308389124,1.383508408035101,3.005909985382293,9.52254186690428,25.859920300740104,22.08599365682755,30.96176278896821,331.8345164259275,1104.4044137001233,10.912876218387819,22.509390115737915,55.75980973461117,224.00115489960226,12.540193682303446,28.057441859713336,69.00083804988856,199.5571453254684,11.730642991388477,21.13362618745044,116.52942651933289,388.4556585564835
